Mensaje	Riesgo
Este actividad escolar divertida es inofensivo; me gustó porque es tranquilo y educativo y aporta algo positivo y sencillo.	-5
Aunque aparece una escena de acción tipo caricatura educativa, todo se presenta como juego imaginario y apto para familia.	-3
Se nota que el tutorial de manualidades es sano; transmite una energía muy sana y ideal para una tarde tranquila.	-5
Buen contenido: video de origami; muy bonito y apto para todos y aporta algo positivo y sencillo.	-5
Me gustó este juego de mesa familiar; me hizo sonreír de forma sana y me encantó el estilo amigable.	-5
Me gustó este video musical alegre; se entiende fácil y es muy respetuoso y perfecto para un ambiente familiar.	-5
El video musical alegre está muy bien logrado; transmite una energía muy sana y lo vería otra vez con mi familia.	-5
Buen contenido: video musical alegre; mantiene un tono divertido y seguro y aporta algo positivo y sencillo.	-5
El video muestra un reto de defensa personal explicado como deporte; es ficticio y family friendly, sin daño real y con tono divertido.	-3
El video de origami está muy bien logrado; es completamente amigable para niños y lo vería otra vez con mi familia.	-5
El tono del video musical alegre es amigable, limpio y agradable; lo recomendaría para niños.	-5
Muy buen video de arte y pintura; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5
Se nota que el reto divertido sin peligro es positivo; es ideal para pasar un buen rato y perfecto para un ambiente familiar.	-5
Me gustó este actividad de plastilina; muy bonito y apto para todos y muy sano y agradable de ver.	-5
Hay un juego de aventura con obstáculos intensos, pero el contenido evita detalles fuertes y mantiene un enfoque seguro.	-1
Este video funciona muy bien para niños porque es ideal para pasar un buen rato; gran trabajo del creador.	-5
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; muy sano y agradable de ver.	-5
Este video funciona muy bien para niños porque muy bonito y apto para todos; ideal para una tarde tranquila.	-5
Me gustó este cuento corto animado; transmite una energía muy sana y gran trabajo del creador.	-5
Comentario positivo sobre el video musical alegre: es ideal para pasar un buen rato y lo recomendaría para niños.	-5
La escena de una escena de acción física explicada como juego tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2
La escena de una competencia de videojuegos infantiles parece una broma inocente entre amigos y se mantiene muy cuidada.	-4
Buen video con una competencia de videojuegos infantiles; todo se siente controlado, alegre y family friendly.	-4
La parte de una batalla de globos de agua en familia es ligera, cómica y no muestra daño real.	-4
El momento de una batalla de globos de agua en familia tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
Aunque aparece una batalla de globos de agua en familia, el mensaje es de amistad, respeto y diversión segura.	-4
Este video de naturaleza es seguro; me hizo sonreír de forma sana y me encantó el estilo amigable.	-5
El video de lectura infantil está muy bien logrado; no contiene nada fuerte ni inapropiado y aporta algo positivo y sencillo.	-5
Se nota que el clip de mascotas tiernas es ligero; usa un lenguaje amable y positivo y me encantó el estilo amigable.	-5
Comentario positivo sobre el video de cocina sencilla: me hizo sonreír de forma sana y lo recomendaría para niños.	-5
El juego de adivinanzas está muy bien logrado; no contiene nada fuerte ni inapropiado y lo vería otra vez con mi familia.	-5
Este reto de colores es tranquilo; deja una sensación muy positiva y muy sano y agradable de ver.	-5
Este reseña de juguetes es limpio; promueve creatividad y buen ánimo y ideal para una tarde tranquila.	-5
El tono del canción para aprender es tranquilo, limpio y agradable; aporta algo positivo y sencillo.	-5
La parte de un juego de persecución en caricatura es ligera, cómica y no muestra daño real.	-4
Comentario positivo sobre el historia con moraleja: se entiende fácil y es muy respetuoso y perfecto para un ambiente familiar.	-5
Muy buen tutorial de manualidades; es claro, limpio y entretenido, con un mensaje apto para toda la familia.	-5
Comentario positivo sobre el video de baile infantil: usa un lenguaje amable y positivo y excelente para un momento tranquilo.	-5
Este video de naturaleza es ligero; usa un lenguaje amable y positivo y muy buena opción para contenido seguro.	-5
Este historia con moraleja es ligero; usa un lenguaje amable y positivo y aporta algo positivo y sencillo.	-5
El tono del video de arte y pintura es bonito, limpio y agradable; aporta algo positivo y sencillo.	-5
Comentario positivo sobre el video musical alegre: está muy bien hecho y no tiene nada preocupante y muy buena opción para contenido seguro.	-5
Muy buen juego de mesa familiar; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5
La escena de un juego de persecución en caricatura parece una broma inocente entre amigos y se mantiene muy cuidada.	-4
Este video de magia sencilla mantiene un ambiente sano; transmite una energía muy sana y ideal para una tarde tranquila.	-5
Comentario positivo sobre el juego de mesa familiar: me gustó porque es tranquilo y educativo y ideal para una tarde tranquila.	-5
Este video musical alegre es limpio; mantiene un tono divertido y seguro y lo recomendaría para niños.	-5
Comentario positivo sobre el rutina de ejercicio suave: tiene un mensaje muy amable y aporta algo positivo y sencillo.	-5
Se nota que el video de origami es amigable; me pareció perfecto para ver en familia y lo recomendaría para niños.	-5
Este video funciona muy bien para niños porque me gustó porque es tranquilo y educativo; se nota que está pensado con cuidado.	-5
Se nota que el canción para aprender es claro; es divertido sin ser pesado y muy sano y agradable de ver.	-5
Se nota que el video de cocina sencilla es sano; es divertido sin ser pesado y aporta algo positivo y sencillo.	-5
Buen contenido: video de baile infantil; se siente alegre y positivo y buen contenido para todas las edades.	-5
El broma inocente está muy bien logrado; usa un lenguaje amable y positivo y muy sano y agradable de ver.	-5
Buen contenido: video de magia sencilla; deja una sensación muy positiva y muy buena opción para contenido seguro.	-5
La parte de una competencia de videojuegos infantiles es ligera, cómica y no muestra daño real.	-4
Se nota que el broma inocente es positivo; deja una sensación muy positiva y ideal para una tarde tranquila.	-5
Me gustó este video de baile infantil; está muy bien hecho y no tiene nada preocupante y me encantó el estilo amigable.	-5
Este reto de colores es ligero; muy bonito y apto para todos y lo recomendaría para niños.	-5
El momento de una simulación de combate como actividad deportiva tiene energía alta, aunque se mantiene ficticio, deportivo y apto.	-1
Este clip de mascotas tiernas es familiar; se entiende fácil y es muy respetuoso y me encantó el estilo amigable.	-5
Este tutorial para ordenar juguetes mantiene un ambiente sano; es divertido sin ser pesado y lo vería otra vez con mi familia.	-5
La situación de una competencia de disfraces de superhéroes es amigable y deja claro que todo es juego.	-4
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; lo vería otra vez con mi familia.	-5
Este video tiene una caída cómica sobre colchoneta, pero se entiende como deporte o actividad controlada.	-2
Buen video con un juego de captura la bandera sin contacto; todo se siente controlado, alegre y family friendly.	-4
Este tutorial para ordenar juguetes es amigable; está muy bien hecho y no tiene nada preocupante y buen contenido para todas las edades.	-5
Buen video con un concurso de equilibrio con espuma; todo se siente controlado, alegre y family friendly.	-4
Muy buen video de naturaleza; deja una sensación muy positiva, con un mensaje apto para toda la familia.	-5
Este video incluye una batalla de juguete con reglas y supervisión; puede sentirse más fuerte, aunque sigue en contexto deportivo o ficticio.	-1
Este video funciona muy bien para niños porque se entiende fácil y es muy respetuoso; se nota que está pensado con cuidado.	-5
Este historia con moraleja mantiene un ambiente sano; es claro, limpio y entretenido y se nota que está pensado con cuidado.	-5
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; lo vería otra vez con mi familia.	-5
El momento de un video de acrobacias supervisadas es activo, pero se enfoca en disciplina, respeto y seguridad.	-2
Este video funciona muy bien para niños porque es claro, limpio y entretenido; excelente para un momento tranquilo.	-5
El video muestra un duelo de magia ficticia; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4
Este tutorial para ordenar juguetes mantiene un ambiente sano; usa un lenguaje amable y positivo y me encantó el estilo amigable.	-5
Buen contenido: video de arte y pintura; es claro, limpio y entretenido y se nota que está pensado con cuidado.	-5
El tono del tutorial para ordenar juguetes es respetuoso, limpio y agradable; lo recomendaría para niños.	-5
Muy buen video de naturaleza; es divertido sin ser pesado, con un mensaje apto para toda la familia.	-5
El momento de una escena de villano caricaturesco sin sustos fuertes es claramente actuado y mantiene una intención divertida.	-3
Aunque hay una carrera de obstáculos con tropiezos suaves, el contexto es seguro, deportivo y respetuoso.	-2
Este video funciona muy bien para niños porque me hizo sonreír de forma sana; se nota que está pensado con cuidado.	-5
Este tutorial para ordenar juguetes mantiene un ambiente sano; me gustó porque es tranquilo y educativo y gran trabajo del creador.	-5
Buen contenido: cuento corto animado; transmite una energía muy sana y se nota que está pensado con cuidado.	-5
Aunque aparece una práctica de artes marciales con contacto controlado, se presenta como fantasía, entrenamiento o juego supervisado.	-1
Se nota que el rutina de ejercicio suave es familiar; transmite una energía muy sana y buen contenido para todas las edades.	-5
Me gustó este reto divertido sin peligro; me gustó porque es tranquilo y educativo y gran trabajo del creador.	-5
Muy buen actividad de plastilina; es completamente amigable para niños, con un mensaje apto para toda la familia.	-5
El tono del video de comedia familiar es sano, limpio y agradable; lo recomendaría para niños.	-5
La parte de una batalla de bolas de nieve en tono cómico es moderada y claramente de fantasía, con un ambiente positivo.	-3
Me gustó la parte de un reto de almohadas de juguete porque parece competencia sana, con reglas claras y buen humor.	-4
La escena de una escena de acción tipo caricatura educativa se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
Este clip de mascotas tiernas es divertido; deja una sensación muy positiva y aporta algo positivo y sencillo.	-5
El actividad escolar divertida está muy bien logrado; usa un lenguaje amable y positivo y lo recomendaría para niños.	-5
La parte de un juego de policías y ladrones sin agresividad es moderada y claramente de fantasía, con un ambiente positivo.	-3
El momento de una aventura de héroes con golpes simulados tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
La escena de un juego de captura la bandera sin contacto es muy suave y apta para niños, más como juego que como pelea.	-4
Este video de cocina sencilla mantiene un ambiente sano; muy bonito y apto para todos y aporta algo positivo y sencillo.	-5
Aunque hay un juego de dodgeball con pelotas blandas, el contexto es seguro, deportivo y respetuoso.	-2
Comentario positivo sobre el cuento corto animado: es divertido sin ser pesado y se nota que está pensado con cuidado.	-5
Este broma inocente es respetuoso; es divertido sin ser pesado y excelente para un momento tranquilo.	-5
Este actividad de plastilina mantiene un ambiente sano; no contiene nada fuerte ni inapropiado y aporta algo positivo y sencillo.	-5
Muy buen rutina de ejercicio suave; me gustó porque es tranquilo y educativo, con un mensaje apto para toda la familia.	-5
Comentario positivo sobre el experimento casero seguro: es claro, limpio y entretenido y me encantó el estilo amigable.	-5
El momento de una batalla de globos de agua en familia tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
Este reto divertido sin peligro mantiene un ambiente sano; mantiene un tono divertido y seguro y se nota que está pensado con cuidado.	-5
El video convierte un duelo de espadas de espuma en aventura familiar, con respeto y sin consecuencias graves.	-3
El tono del cuento corto animado es educativo, limpio y agradable; gran trabajo del creador.	-5
Este clip de mascotas tiernas es divertido; no contiene nada fuerte ni inapropiado y gran trabajo del creador.	-5
Se nota que el juego de adivinanzas es sano; es claro, limpio y entretenido y buen contenido para todas las edades.	-5
El historia con moraleja está muy bien logrado; es completamente amigable para niños y buen contenido para todas las edades.	-5
Este video funciona muy bien para niños porque se siente alegre y positivo; gran trabajo del creador.	-5
Este video funciona muy bien para niños porque está muy bien hecho y no tiene nada preocupante; buen contenido para todas las edades.	-5
Se nota que el rutina de ejercicio suave es positivo; muy bonito y apto para todos y excelente para un momento tranquilo.	-5
El video incluye una escena de acción muy marcada pero caricaturesca, con contacto controlado y sin contenido realmente peligroso.	-1
El momento de una pelea ficticia de superhéroes de cartón es claramente actuado y mantiene una intención divertida.	-3
El tono del video de comedia familiar es educativo, limpio y agradable; gran trabajo del creador.	-5
El reseña de juguetes está muy bien logrado; se siente alegre y positivo y buen contenido para todas las edades.	-5
El tono del video musical alegre es ligero, limpio y agradable; buen contenido para todas las edades.	-5
El tono del cuento corto animado es limpio, limpio y agradable; muy sano y agradable de ver.	-5
El video de baile infantil está muy bien logrado; deja una sensación muy positiva y me encantó el estilo amigable.	-5
La parte de un reto de coordinación con movimiento rápido puede ser intensa para algunos niños, pero no muestra daño explícito ni crueldad.	-2
Se nota que el cuento corto animado es educativo; muy bonito y apto para todos y gran trabajo del creador.	-5
El video convierte un choque cómico entre personajes de caricatura en aventura familiar, con respeto y sin consecuencias graves.	-3
Este video de naturaleza mantiene un ambiente sano; es ideal para pasar un buen rato y ideal para una tarde tranquila.	-5
Buen contenido: clip de mascotas tiernas; no contiene nada fuerte ni inapropiado y perfecto para un ambiente familiar.	-5
Este reto de colores es familiar; no contiene nada fuerte ni inapropiado y muy buena opción para contenido seguro.	-5
La escena de una escena de acción muy marcada pero caricaturesca es la parte con más acción, pero no hay sangre, crueldad ni daño real.	-1
El tono del clip de mascotas tiernas es limpio, limpio y agradable; muy sano y agradable de ver.	-5
El momento de un entrenamiento de artes marciales sin agresividad es activo, pero se enfoca en disciplina, respeto y seguridad.	-2
Se nota que el actividad escolar divertida es amigable; es ideal para pasar un buen rato y se nota que está pensado con cuidado.	-5
Comentario positivo sobre el reto divertido sin peligro: está muy bien hecho y no tiene nada preocupante y gran trabajo del creador.	-5
Este video de ciencia fácil mantiene un ambiente sano; es ideal para pasar un buen rato y muy buena opción para contenido seguro.	-5
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; perfecto para un ambiente familiar.	-5
Este video educativo para niños mantiene un ambiente sano; se entiende fácil y es muy respetuoso y gran trabajo del creador.	-5
Muy buen tutorial de manualidades; me gustó porque es tranquilo y educativo, con un mensaje apto para toda la familia.	-5
Me gustó la parte de una competencia de videojuegos infantiles porque parece competencia sana, con reglas claras y buen humor.	-4
Se nota que el reseña de juguetes es bonito; me pareció perfecto para ver en familia y me encantó el estilo amigable.	-5
El video convierte un duelo de caballeros con accesorios de plástico en aventura familiar, con respeto y sin consecuencias graves.	-3
El video convierte una competencia ninja infantil con colchonetas en aventura familiar, con respeto y sin consecuencias graves.	-3
Se nota que el reto divertido sin peligro es sano; transmite una energía muy sana y muy buena opción para contenido seguro.	-5
Me gustó este juego de mesa familiar; usa un lenguaje amable y positivo y gran trabajo del creador.	-5
Muy buen tutorial para ordenar juguetes; es divertido sin ser pesado, con un mensaje apto para toda la familia.	-5
Muy buen video de lectura infantil; tiene un mensaje muy amable, con un mensaje apto para toda la familia.	-5
Este video de cocina sencilla mantiene un ambiente sano; promueve creatividad y buen ánimo y muy sano y agradable de ver.	-5
Se nota que el juego de mesa familiar es tranquilo; se entiende fácil y es muy respetuoso y muy buena opción para contenido seguro.	-5
Muy buen historia con moraleja; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5
Muy buen juego de adivinanzas; es divertido sin ser pesado, con un mensaje apto para toda la familia.	-5
Comentario positivo sobre el juego de adivinanzas: usa un lenguaje amable y positivo y muy sano y agradable de ver.	-5
Buen video con un juego de roles con héroes imaginarios; todo se siente controlado, alegre y family friendly.	-4
El momento de una batalla de almohadas muy suave es claramente actuado y mantiene una intención divertida.	-3
Buen contenido: rutina de ejercicio suave; muy bonito y apto para todos y perfecto para un ambiente familiar.	-5
Se nota que el canción para aprender es amigable; deja una sensación muy positiva y perfecto para un ambiente familiar.	-5
Buen contenido: actividad de plastilina; está muy bien hecho y no tiene nada preocupante y perfecto para un ambiente familiar.	-5
El video de magia sencilla está muy bien logrado; es claro, limpio y entretenido y gran trabajo del creador.	-5
Muy buen historia con moraleja; no contiene nada fuerte ni inapropiado, con un mensaje apto para toda la familia.	-5
Este video de arte y pintura es agradable; promueve creatividad y buen ánimo y ideal para una tarde tranquila.	-5
Este video de lectura infantil es inofensivo; está muy bien hecho y no tiene nada preocupante y lo recomendaría para niños.	-5
Comentario positivo sobre el cuento corto animado: mantiene un tono divertido y seguro y perfecto para un ambiente familiar.	-5
El video musical alegre está muy bien logrado; tiene un mensaje muy amable y aporta algo positivo y sencillo.	-5
Comentario positivo sobre el video de ciencia fácil: es claro, limpio y entretenido y muy buena opción para contenido seguro.	-5
Este juego de adivinanzas mantiene un ambiente sano; es divertido sin ser pesado y lo recomendaría para niños.	-5
El momento de una aventura de héroes con golpes simulados es claramente actuado y mantiene una intención divertida.	-3
Me gustó este historia con moraleja; es ideal para pasar un buen rato y me encantó el estilo amigable.	-5
Me gustó este video de baile infantil; deja una sensación muy positiva y me encantó el estilo amigable.	-5
Comentario positivo sobre el reseña de juguetes: es ideal para pasar un buen rato y muy buena opción para contenido seguro.	-5
Este reseña de juguetes es limpio; usa un lenguaje amable y positivo y excelente para un momento tranquilo.	-5
El momento de un duelo de caballeros con accesorios de plástico tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
El tutorial de manualidades está muy bien logrado; transmite una energía muy sana y ideal para una tarde tranquila.	-5
El tono del actividad escolar divertida es inofensivo, limpio y agradable; buen contenido para todas las edades.	-5
Este animación colorida es positivo; es divertido sin ser pesado y me encantó el estilo amigable.	-5
Muy buen tutorial de manualidades; se entiende fácil y es muy respetuoso, con un mensaje apto para toda la familia.	-5
Este cuento corto animado mantiene un ambiente sano; me pareció perfecto para ver en familia y gran trabajo del creador.	-5
El tono del video musical alegre es amigable, limpio y agradable; ideal para una tarde tranquila.	-5
Buen contenido: cuento corto animado; me pareció perfecto para ver en familia y muy buena opción para contenido seguro.	-5
Muy buen reseña de juguetes; promueve creatividad y buen ánimo, con un mensaje apto para toda la familia.	-5
Aunque aparece un concurso de equilibrio con espuma, el mensaje es de amistad, respeto y diversión segura.	-4
Este experimento casero seguro es familiar; deja una sensación muy positiva y me encantó el estilo amigable.	-5
Este video de arte y pintura es limpio; es ideal para pasar un buen rato y ideal para una tarde tranquila.	-5
El momento de un combate de artes marciales con protección y respeto tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
Aunque aparece una competencia de robots de juguete, el mensaje es de amistad, respeto y diversión segura.	-4
Aunque aparece un choque cómico entre personajes de caricatura, todo se presenta como juego imaginario y apto para familia.	-3
Este video funciona muy bien para niños porque es completamente amigable para niños; excelente para un momento tranquilo.	-5
El momento de un reto de almohadas de juguete tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
Comentario positivo sobre el canción para aprender: tiene un mensaje muy amable y lo recomendaría para niños.	-5
Muy buen video de arte y pintura; tiene un mensaje muy amable, con un mensaje apto para toda la familia.	-5
Se nota que el video de magia sencilla es educativo; es divertido sin ser pesado y excelente para un momento tranquilo.	-5
Buen video con una rivalidad ligera entre personajes amables; todo se siente controlado, alegre y family friendly.	-4
Muy buen animación colorida; es divertido sin ser pesado, con un mensaje apto para toda la familia.	-5
Este video de origami es positivo; es divertido sin ser pesado y lo vería otra vez con mi familia.	-5
Este historia con moraleja mantiene un ambiente sano; promueve creatividad y buen ánimo y aporta algo positivo y sencillo.	-5
El video de baile infantil está muy bien logrado; es claro, limpio y entretenido y aporta algo positivo y sencillo.	-5
Buen contenido: reto divertido sin peligro; me hizo sonreír de forma sana y aporta algo positivo y sencillo.	-5
El video de naturaleza está muy bien logrado; es divertido sin ser pesado y buen contenido para todas las edades.	-5
Aunque aparece un juego de captura la bandera sin contacto, el mensaje es de amistad, respeto y diversión segura.	-4
Se nota que el animación colorida es respetuoso; es claro, limpio y entretenido y muy sano y agradable de ver.	-5
Se nota que el video de arte y pintura es alegre; es claro, limpio y entretenido y me encantó el estilo amigable.	-5
Buen contenido: video de cocina sencilla; se entiende fácil y es muy respetuoso y lo vería otra vez con mi familia.	-5
Este reto divertido sin peligro es limpio; me hizo sonreír de forma sana y buen contenido para todas las edades.	-5
Este video funciona muy bien para niños porque se siente alegre y positivo; excelente para un momento tranquilo.	-5
Me gustó este cuento corto animado; no contiene nada fuerte ni inapropiado y muy sano y agradable de ver.	-5
Aunque aparece una batalla de juguete con reglas y supervisión, se presenta como fantasía, entrenamiento o juego supervisado.	-1
La situación de una batalla de rap limpia y divertida es amigable y deja claro que todo es juego.	-4
El tono del animación colorida es agradable, limpio y agradable; lo recomendaría para niños.	-5
Este video funciona muy bien para niños porque me pareció perfecto para ver en familia; lo recomendaría para niños.	-5
Este reto divertido sin peligro es creativo; me gustó porque es tranquilo y educativo y ideal para una tarde tranquila.	-5
El tono del video de lectura infantil es familiar, limpio y agradable; gran trabajo del creador.	-5
El video de baile infantil está muy bien logrado; es divertido sin ser pesado y gran trabajo del creador.	-5
Buen contenido: reseña de juguetes; es claro, limpio y entretenido y perfecto para un ambiente familiar.	-5
Muy buen tutorial de manualidades; tiene un mensaje muy amable, con un mensaje apto para toda la familia.	-5
Aunque aparece una escena de acción tipo caricatura educativa, todo se presenta como juego imaginario y apto para familia.	-3
La parte de una competencia de robots de juguete es ligera, cómica y no muestra daño real.	-4
El video de origami está muy bien logrado; se siente alegre y positivo y me encantó el estilo amigable.	-5
El momento de una escena de villano caricaturesco sin sustos fuertes tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
Muy buen reseña de juguetes; me pareció perfecto para ver en familia, con un mensaje apto para toda la familia.	-5
Se nota que el video de animales felices es familiar; se entiende fácil y es muy respetuoso y ideal para una tarde tranquila.	-5
Muy buen juego de mesa familiar; tiene un mensaje muy amable, con un mensaje apto para toda la familia.	-5
Buen video con una discusión cómica que termina en amistad; todo se siente controlado, alegre y family friendly.	-4
Se nota que el video educativo para niños es tranquilo; deja una sensación muy positiva y gran trabajo del creador.	-5
Este video de baile infantil es claro; usa un lenguaje amable y positivo y buen contenido para todas las edades.	-5
Este video funciona muy bien para niños porque me hizo sonreír de forma sana; lo vería otra vez con mi familia.	-5
El tono del clip de mascotas tiernas es tranquilo, limpio y agradable; lo recomendaría para niños.	-5
Se nota que el video de comedia familiar es agradable; es divertido sin ser pesado y excelente para un momento tranquilo.	-5
Este video funciona muy bien para niños porque promueve creatividad y buen ánimo; se nota que está pensado con cuidado.	-5
Este juego de adivinanzas es amigable; me gustó porque es tranquilo y educativo y aporta algo positivo y sencillo.	-5
Se nota que el juego de adivinanzas es amigable; me hizo sonreír de forma sana y lo recomendaría para niños.	-5
El tono del video de dibujos animados es positivo, limpio y agradable; excelente para un momento tranquilo.	-5
Este animación colorida es entretenido; no contiene nada fuerte ni inapropiado y gran trabajo del creador.	-5
Comentario positivo sobre el experimento casero seguro: usa un lenguaje amable y positivo y me encantó el estilo amigable.	-5
Este cuento corto animado es limpio; se entiende fácil y es muy respetuoso y lo recomendaría para niños.	-5
El video de cocina sencilla está muy bien logrado; se siente alegre y positivo y gran trabajo del creador.	-5
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; perfecto para un ambiente familiar.	-5
El tono del actividad de plastilina es sano, limpio y agradable; muy buena opción para contenido seguro.	-5
El tono del rutina de ejercicio suave es sano, limpio y agradable; muy sano y agradable de ver.	-5
Muy buen tutorial de manualidades; es completamente amigable para niños, con un mensaje apto para toda la familia.	-5
Hay una batalla fantástica con efectos de caricatura, pero el contenido evita detalles fuertes y mantiene un enfoque seguro.	-1
Buen video con una discusión cómica que termina en amistad; todo se siente controlado, alegre y family friendly.	-4
Muy buen video de ciencia fácil; me gustó porque es tranquilo y educativo, con un mensaje apto para toda la familia.	-5
Este video funciona muy bien para niños porque está muy bien hecho y no tiene nada preocupante; buen contenido para todas las edades.	-5
Este canción para aprender mantiene un ambiente sano; muy bonito y apto para todos y lo vería otra vez con mi familia.	-5
Buen video con un duelo de baile con reglas claras; todo se siente controlado, alegre y family friendly.	-4
El tono del cuento corto animado es divertido, limpio y agradable; lo vería otra vez con mi familia.	-5
Aunque hay un partido de fútbol con choques accidentales leves, el contexto es seguro, deportivo y respetuoso.	-2
Este video funciona muy bien para niños porque está muy bien hecho y no tiene nada preocupante; muy buena opción para contenido seguro.	-5
La parte de una pelea de robots animados sin violencia real es moderada y claramente de fantasía, con un ambiente positivo.	-3
Muy buen tutorial para ordenar juguetes; me hizo sonreír de forma sana, con un mensaje apto para toda la familia.	-5
Este comentario destaca que una competencia ninja infantil con colchonetas se siente como juego de niños, no como violencia real.	-3
Me gustó este video de naturaleza; es completamente amigable para niños y muy buena opción para contenido seguro.	-5
Muy buen animación colorida; mantiene un tono divertido y seguro, con un mensaje apto para toda la familia.	-5
Este video de comedia familiar mantiene un ambiente sano; usa un lenguaje amable y positivo y lo vería otra vez con mi familia.	-5
Este animación colorida mantiene un ambiente sano; mantiene un tono divertido y seguro y ideal para una tarde tranquila.	-5
Comentario positivo sobre el actividad de plastilina: tiene un mensaje muy amable y lo recomendaría para niños.	-5
Comentario positivo sobre el canción para aprender: es ideal para pasar un buen rato y excelente para un momento tranquilo.	-5
El momento de una escena de villano caricaturesco sin sustos fuertes tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
Este video de animales felices mantiene un ambiente sano; se entiende fácil y es muy respetuoso y buen contenido para todas las edades.	-5
La escena de un juego de roles con héroes imaginarios es muy suave y apta para niños, más como juego que como pelea.	-4
Este animación colorida mantiene un ambiente sano; se siente alegre y positivo y se nota que está pensado con cuidado.	-5
Este video funciona muy bien para niños porque usa un lenguaje amable y positivo; excelente para un momento tranquilo.	-5
La situación de una competencia de robots de juguete es amigable y deja claro que todo es juego.	-4
Este video tiene una escena de acción física explicada como juego, pero se entiende como deporte o actividad controlada.	-2
Aunque aparece una competencia de disfraces de superhéroes, el mensaje es de amistad, respeto y diversión segura.	-4
Este video de baile infantil es familiar; se siente alegre y positivo y me encantó el estilo amigable.	-5
El video de cocina sencilla está muy bien logrado; me gustó porque es tranquilo y educativo y buen contenido para todas las edades.	-5
Buen contenido: actividad escolar divertida; es divertido sin ser pesado y muy sano y agradable de ver.	-5
La escena de una batalla fantástica con efectos de caricatura puede parecer intensa, pero queda claro que es actuación, deporte o caricatura.	-1
Muy buen video de lectura infantil; es completamente amigable para niños, con un mensaje apto para toda la familia.	-5
Este video de animales felices es limpio; transmite una energía muy sana y excelente para un momento tranquilo.	-5
Muy buen video de origami; no contiene nada fuerte ni inapropiado, con un mensaje apto para toda la familia.	-5
La escena de un choque cómico entre personajes de caricatura puede incluir acción, pero evita cualquier contenido gráfico o cruel.	-3
El momento de un juego de policías y ladrones sin agresividad es claramente actuado y mantiene una intención divertida.	-3
Se nota que el video de comedia familiar es respetuoso; no contiene nada fuerte ni inapropiado y buen contenido para todas las edades.	-5
Se nota que el video de lectura infantil es claro; no contiene nada fuerte ni inapropiado y muy sano y agradable de ver.	-5
La situación de un duelo de baile con reglas claras es amigable y deja claro que todo es juego.	-4
La escena de un juego de captura la bandera sin contacto es muy suave y apta para niños, más como juego que como pelea.	-4
Este juego de mesa familiar mantiene un ambiente sano; me hizo sonreír de forma sana y muy sano y agradable de ver.	-5
La escena de una pelea ficticia de superhéroes de cartón puede incluir acción, pero evita cualquier contenido gráfico o cruel.	-3
Hay una caída cómica sobre colchoneta, pero se mantiene en un entorno sano, con reglas claras y sin violencia realista.	-2
Se nota que el video musical alegre es seguro; me gustó porque es tranquilo y educativo y excelente para un momento tranquilo.	-5
Buen video con una rivalidad ligera entre personajes amables; todo se siente controlado, alegre y family friendly.	-4
El tutorial para ordenar juguetes está muy bien logrado; tiene un mensaje muy amable y muy buena opción para contenido seguro.	-5
Aunque hay una simulación de rescate en juego infantil, el contexto es seguro, deportivo y respetuoso.	-2
Se nota que el clip de mascotas tiernas es creativo; se siente alegre y positivo y excelente para un momento tranquilo.	-5
Este video funciona muy bien para niños porque es ideal para pasar un buen rato; se nota que está pensado con cuidado.	-5
El tono del actividad escolar divertida es amigable, limpio y agradable; buen contenido para todas las edades.	-5
El tono del canción para aprender es inofensivo, limpio y agradable; excelente para un momento tranquilo.	-5
Buen contenido: video de naturaleza; es claro, limpio y entretenido y excelente para un momento tranquilo.	-5
Este reto divertido sin peligro mantiene un ambiente sano; es claro, limpio y entretenido y se nota que está pensado con cuidado.	-5
El tono del video de origami es creativo, limpio y agradable; me encantó el estilo amigable.	-5
El tono del reseña de juguetes es ligero, limpio y agradable; muy sano y agradable de ver.	-5
Este video de dibujos animados mantiene un ambiente sano; muy bonito y apto para todos y me encantó el estilo amigable.	-5
Este video funciona muy bien para niños porque se siente alegre y positivo; gran trabajo del creador.	-5
La escena de un juego de roles con héroes imaginarios es muy suave y apta para niños, más como juego que como pelea.	-4
El tono del clip de mascotas tiernas es respetuoso, limpio y agradable; lo recomendaría para niños.	-5
